parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,locnote,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft,mponote
790109,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790110,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790111,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790112,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790113,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790114,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790115,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790116,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790117,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790118,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790119,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790120,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790121,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790122,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790123,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790124,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790125,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790126,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790127,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790128,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790129,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790130,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790131,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790132,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790133,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790134,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790135,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790136,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790137,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790138,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790139,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790140,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790141,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790142,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790143,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790144,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790145,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790146,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790147,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790148,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790149,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790150,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790151,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790152,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790153,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790154,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790155,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790156,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790157,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790158,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790159,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790160,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790161,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790162,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790163,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790164,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790165,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790166,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790167,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790168,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790169,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790171,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790172,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790173,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790174,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790176,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790177,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790178,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790179,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790180,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790181,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790182,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790183,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790184,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790185,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790186,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790187,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790188,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790190,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790191,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790192,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790194,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790195,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790196,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790197,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790198,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790200,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790201,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790202,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790203,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790204,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790208,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790209,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790211,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790213,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790214,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790215,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790216,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790217,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790218,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790219,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790220,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790221,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790222,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790224,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790225,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790226,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790227,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790228,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790229,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790230,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790231,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790232,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790234,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790235,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790236,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790237,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790238,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790239,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790240,1,2026,0,2,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790241,1,2025,0,3,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790242,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790243,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790244,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790245,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790252,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790253,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790254,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790255,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790257,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790258,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790259,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790260,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790261,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790262,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790263,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790264,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790265,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790266,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790267,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790268,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790269,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790270,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790271,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790272,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790274,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790275,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790276,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790277,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790278,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790279,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790281,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790282,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790283,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790284,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790285,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790286,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790287,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790288,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790289,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790290,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790291,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790292,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790293,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790294,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790295,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790296,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790297,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790299,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790302,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790303,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790304,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790324,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790328,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790329,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790330,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790331,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790332,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790333,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790334,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790335,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790336,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790337,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790338,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790339,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790340,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790341,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790342,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790343,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790344,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790345,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790346,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790347,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790348,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790349,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790350,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790351,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790352,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790353,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790354,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790355,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790356,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790357,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790368,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790369,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790370,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790371,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790372,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790373,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790376,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790377,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790378,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790379,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790380,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790381,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790383,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790386,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790387,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790388,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790389,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790390,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790391,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790392,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790393,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790394,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790395,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790396,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790397,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790398,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790399,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790400,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790401,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790402,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790403,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790404,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790405,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790406,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790407,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790408,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790409,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790410,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790411,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790412,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790413,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790414,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790416,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790417,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790418,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790419,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790420,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790421,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790423,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790424,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790426,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790427,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790428,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790430,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790431,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790432,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790433,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790434,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790436,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790437,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790438,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790439,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790440,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790441,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790442,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790443,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790444,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790445,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790446,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790447,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790448,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790449,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790450,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790451,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790452,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790453,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790454,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790455,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790456,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790457,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790458,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790459,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790460,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790461,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790462,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790463,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790464,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790465,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790466,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790467,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790468,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790471,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790472,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790473,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790474,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790475,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790476,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790477,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790478,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790479,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790480,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790481,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790482,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790483,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790484,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790485,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790486,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790487,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790488,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790489,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790491,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
790492,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
