parcel_id,Agriculture
3355,1
3356,1
3359,1
3360,1
3365,1
3366,1
3367,1
3369,1
3370,1
3371,1
3372,1
3373,1
3374,1
3375,1
3376,1
3379,1
3380,1
3381,1
3382,1
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,1
3391,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,1
3424,1
3425,1
3427,1
3430,1
3431,1
3433,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3441,1
3442,1
3443,1
3473,1
3474,1
3475,1
3477,1
3478,1
3479,1
3480,1
3481,1
3483,1
3527,1
3530,1
3538,1
3539,1
3540,1
3542,1
3543,1
3544,1
3545,1
3549,1
3551,1
3552,1
3553,1
3556,1
3557,1
3558,1
3559,1
3563,1
3567,1
3568,1
3569,1
3570,1
3571,1
3573,1
3576,1
3580,1
3636,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3645,1
3646,1
3647,1
3648,1
3650,1
3651,1
3652,1
3653,1
3656,1
3657,1
3664,1
3665,1
3666,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3693,1
3695,1
3696,1
3697,1
3698,1
3700,1
3701,1
3706,1
3707,1
3708,1
3709,1
3710,1
3711,1
3712,1
3714,1
3715,1
3716,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,1
3745,1
3747,1
3756,1
3758,1
3759,1
3760,1
3761,1
3762,1
3764,1
3765,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3792,1
3793,1
3794,1
3795,1
3796,1
3797,1
3798,1
3807,1
3808,1
3811,1
3812,1
3813,1
3814,1
3817,1
3818,1
3822,1
3823,1
3824,1
3825,1
3831,1
3832,1
3833,1
3834,1
3835,1
3836,1
3837,1
3838,1
3839,1
3840,1
3846,1
3847,1
3848,1
3849,1
3850,1
3851,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,1
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3878,1
3879,1
3880,1
3881,1
3882,1
3884,1
3885,1
3888,1
3890,1
3892,1
3897,1
3899,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3929,1
3930,1
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3939,1
3940,1
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3952,1
3953,1
3958,1
3959,1
3960,1
3962,1
3964,1
3965,1
3966,1
3967,1
3968,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,1
4003,1
4004,1
4005,1
4006,1
4007,1
4008,1
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4017,1
4018,1
4019,1
4021,1
4022,1
4023,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4046,1
4049,1
4050,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,1
4059,1
4060,1
4061,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,1
4073,1
4074,1
4075,1
4076,1
4077,1
4078,1
4079,1
4080,1
4081,1
4082,1
4083,1
4084,1
4085,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,1
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4111,1
4112,1
4113,1
4114,1
4116,1
4117,1
4118,1
4119,1
4121,1
4122,1
4123,1
4124,1
4125,1
4126,1
4127,1
4129,1
4131,1
4140,1
4142,1
4150,1
4151,1
4152,1
4153,1
4155,1
4156,1
4162,1
4163,1
4164,1
4165,1
4166,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,1
4191,1
4192,1
4193,1
4194,1
4195,1
4196,1
4197,1
4293,1
4294,1
4295,1
4296,1
4297,1
4298,1
4299,1
4304,1
4305,1
4306,1
4307,1
4308,1
4309,1
4310,1
4311,1
4312,1
4313,1
4318,1
4319,1
4320,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4378,1
4379,1
4381,1
4382,1
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,1
4412,1
4413,1
4414,1
4415,1
4416,1
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,1
4430,1
4432,1
4433,1
4436,1
4437,1
4438,1
4439,1
4440,1
4441,1
4442,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4487,1
4497,1
4498,1
4584,1
4586,1
4587,1
4602,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4691,1
4692,1
4694,1
4695,1
4696,1
4697,1
4698,1
4715,1
4716,1
4717,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,1
4754,1
4755,1
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4763,1
4764,1
4765,1
4766,1
4768,1
4769,1
4771,1
4773,1
4774,1
4775,1
4776,1
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,1
4788,1
4789,1
4790,1
4791,1
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,1
4799,1
4800,1
4802,1
4803,1
4804,1
4805,1
4806,1
4808,1
4809,1
4810,1
4815,1
4819,1
4820,1
4821,1
4822,1
4823,1
4824,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4836,1
4837,1
4838,1
4839,1
4840,1
4841,1
4842,1
4843,1
4844,1
4845,1
4846,1
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,1
4858,1
4859,1
4860,1
4861,1
4862,1
4864,1
4865,1
4866,1
4867,1
4868,1
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4877,1
4878,1
4879,1
4880,1
4881,1
4882,1
4883,1
4884,1
4885,1
4886,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,1
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4942,1
4943,1
4944,1
4945,1
4947,1
4948,1
4949,1
4950,1
4951,1
4952,1
4953,1
4954,1
4956,1
4959,1
4960,1
4961,1
4962,1
4963,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,1
4972,1
4973,1
4975,1
4976,1
4977,1
4978,1
4980,1
4994,1
5015,1
5016,1
5026,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,1
5051,1
5052,1
5053,1
5368,1
5374,1
5380,1
5382,1
5386,1
5387,1
5388,1
5389,1
5398,1
5401,1
5404,1
5406,1
5407,1
5408,1
5410,1
5412,1
5415,1
5416,1
5418,1
5420,1
5423,1
5424,1
5425,1
5430,1
5437,1
5438,1
5440,1
5441,1
5445,1
5446,1
5452,1
5456,1
5457,1
5459,1
5460,1
5467,1
5471,1
5472,1
5475,1
5481,1
5483,1
5484,1
5486,1
5489,1
5490,1
5493,1
5494,1
5498,1
5499,1
5500,1
5502,1
5503,1
5506,1
5507,1
5508,1
5511,1
5512,1
5515,1
5517,1
5518,1
5519,1
5520,1
5521,1
5522,1
5526,1
5527,1
5529,1
5530,1
5532,1
5533,1
5534,1
5537,1
5582,1
5698,1
5699,1
5703,1
5716,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5724,1
5726,1
5750,1
5818,1
5820,1
5845,1
5846,1
5849,1
5850,1
5851,1
5852,1
5853,1
5858,1
5867,1
5884,1
5938,1
5957,1
5997,1
5998,1
5999,1
6023,1
6040,1
6041,1
6043,1
6050,1
6051,1
6056,1
6063,1
6064,1
6082,1
6087,1
6120,1
6121,1
6123,1
6125,1
6132,1
6133,1
6135,1
6136,1
6138,1
6139,1
6140,1
6141,1
6142,1
6143,1
6144,1
6145,1
6146,1
6149,1
6151,1
6152,1
6153,1
6154,1
6155,1
6156,1
6213,1
6214,1
6234,1
6239,1
6240,1
6241,1
6242,1
6243,1
6244,1
6245,1
6246,1
6264,1
6265,1
6912,1
7047,1
7174,1
7245,1
7944,1
8006,1
8011,1
8365,1
8368,1
8372,1
8428,1
8429,1
8718,1
8765,1
8819,1
8944,1
9067,1
9084,1
9134,1
9135,1
9199,1
9216,1
9233,1
9279,1
9291,1
9296,1
9297,1
9310,1
9371,1
9376,1
9409,1
9410,1
9412,1
9415,1
9417,1
9418,1
9419,1
9423,1
9424,1
9425,1
9431,1
9432,1
9433,1
9435,1
9438,1
9439,1
9440,1
9441,1
9442,1
9447,1
9449,1
9450,1
9452,1
9453,1
9493,1
9506,1
9551,1
9583,1
9586,1
9587,1
9590,1
9593,1
9597,1
9599,1
9600,1
9601,1
9605,1
9612,1
9617,1
9618,1
9621,1
9624,1
9646,1
9647,1
9648,1
9649,1
9653,1
9656,1
9657,1
9658,1
9662,1
9663,1
9667,1
9670,1
9672,1
9673,1
9674,1
9676,1
9677,1
9679,1
9683,1
9685,1
9691,1
9695,1
9697,1
9699,1
9701,1
9712,1
9714,1
9715,1
9721,1
9731,1
9735,1
9736,1
9741,1
9744,1
9745,1
9754,1
9755,1
9763,1
9764,1
9767,1
9768,1
9771,1
9773,1
9776,1
9777,1
9782,1
9787,1
9790,1
9803,1
9804,1
9806,1
9808,1
9809,1
9810,1
9811,1
9812,1
9813,1
9815,1
9816,1
9817,1
9820,1
9821,1
9824,1
9827,1
9830,1
9831,1
9833,1
9834,1
9835,1
9837,1
9841,1
9845,1
9846,1
9848,1
9851,1
9852,1
9853,1
9855,1
9856,1
9866,1
9872,1
9879,1
9880,1
9881,1
9892,1
9893,1
9894,1
9896,1
9897,1
9898,1
9899,1
9900,1
9901,1
9902,1
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9912,1
9913,1
9914,1
9915,1
9916,1
9917,1
9918,1
9922,1
9928,1
9929,1
9930,1
9932,1
9933,1
9934,1
9936,1
9937,1
9940,1
10029,1
10051,1
10220,1
10223,1
10227,1
10238,1
10240,1
10242,1
10253,1
10254,1
10255,1
10261,1
10292,1
10302,1
10307,1
10367,1
10368,1
10369,1
10370,1
10371,1
10372,1
10397,1
10398,1
10404,1
10418,1
10423,1
10451,1
10452,1
10457,1
10460,1
10470,1
10474,1
10475,1
10481,1
10483,1
10488,1
10491,1
10558,1
10559,1
10560,1
10561,1
10562,1
10583,1
10590,1
10610,1
10612,1
10624,1
10625,1
10626,1
10639,1
10643,1
10645,1
10708,1
10714,1
10722,1
10750,1
10763,1
10768,1
10769,1
10770,1
10775,1
10837,1
10838,1
10853,1
10872,1
10881,1
10882,1
10883,1
10884,1
10885,1
10903,1
10906,1
10907,1
10908,1
10913,1
10914,1
10915,1
10916,1
10951,1
10970,1
10971,1
10972,1
10973,1
10974,1
10975,1
10976,1
10977,1
10978,1
10979,1
10980,1
10981,1
10982,1
10983,1
10984,1
10986,1
10987,1
10988,1
10989,1
10990,1
10991,1
10992,1
10993,1
10999,1
11006,1
11017,1
11040,1
11041,1
11052,1
11053,1
11054,1
11055,1
11056,1
11060,1
11062,1
11063,1
11094,1
11112,1
11122,1
11123,1
11136,1
11137,1
11141,1
11142,1
11144,1
11164,1
11165,1
11169,1
11170,1
11171,1
11175,1
11177,1
11179,1
11180,1
11229,1
11234,1
11243,1
11255,1
11266,1
11268,1
11288,1
11306,1
11341,1
11344,1
11367,1
11375,1
11377,1
11388,1
11391,1
11392,1
11393,1
11397,1
11398,1
11399,1
11400,1
11401,1
11402,1
11404,1
11405,1
11419,1
11420,1
11434,1
11436,1
11437,1
11441,1
11454,1
11455,1
11456,1
11458,1
11465,1
11502,1
11719,1
11720,1
11722,1
11723,1
11724,1
11725,1
11761,1
11780,1
11781,1
11782,1
11785,1
11814,1
11877,1
11878,1
11879,1
11983,1
11986,1
12006,1
12007,1
12014,1
12032,1
12033,1
12042,1
12130,1
12139,1
12145,1
12153,1
12156,1
12159,1
12160,1
12166,1
12168,1
12172,1
12173,1
12174,1
12176,1
12180,1
12182,1
12183,1
12185,1
12187,1
12190,1
12191,1
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,1
12203,1
12212,1
12215,1
12229,1
12249,1
12279,1
12280,1
12281,1
12282,1
12287,1
12288,1
12293,1
12294,1
12328,1
12366,1
12367,1
12384,1
12388,1
12389,1
12390,1
12412,1
12413,1
12415,1
12416,1
12417,1
12418,1
12419,1
12420,1
12421,1
12422,1
12444,1
12447,1
12456,1
12461,1
12494,1
12495,1
12496,1
12503,1
12506,1
12507,1
12508,1
12509,1
12516,1
12520,1
12522,1
12523,1
12529,1
12531,1
12535,1
12540,1
12543,1
12581,1
12584,1
12585,1
12596,1
12601,1
12603,1
12604,1
12605,1
12606,1
12611,1
12612,1
12614,1
12615,1
12617,1
12618,1
12619,1
12620,1
12621,1
12622,1
12626,1
12629,1
12630,1
12631,1
12638,1
12640,1
12665,1
12667,1
12669,1
12674,1
12675,1
12677,1
12691,1
12693,1
12697,1
12698,1
12700,1
12702,1
12703,1
12704,1
12710,1
12711,1
12712,1
12713,1
12714,1
12716,1
12717,1
12718,1
12722,1
12725,1
12726,1
12728,1
12729,1
12730,1
12731,1
12733,1
12735,1
12736,1
12738,1
12741,1
12744,1
12745,1
12748,1
12752,1
12762,1
12790,1
12795,1
12796,1
12797,1
12798,1
12804,1
12805,1
12811,1
12812,1
12816,1
12822,1
12837,1
12839,1
12840,1
12847,1
12863,1
12875,1
12877,1
12884,1
12889,1
12893,1
12894,1
12895,1
12897,1
12900,1
12903,1
12904,1
12905,1
12906,1
12907,1
12908,1
12909,1
12911,1
12912,1
12913,1
12914,1
12915,1
12916,1
12917,1
12918,1
12921,1
12922,1
12954,1
12955,1
12957,1
12965,1
12991,1
12995,1
12996,1
13003,1
13005,1
13007,1
13058,1
13060,1
13076,1
13079,1
13080,1
13081,1
13083,1
13084,1
13085,1
13086,1
13089,1
13090,1
13091,1
13093,1
13097,1
13100,1
13101,1
13103,1
13104,1
13105,1
13114,1
13123,1
13125,1
13126,1
13127,1
13128,1
13133,1
13139,1
13168,1
13169,1
13172,1
13173,1
13174,1
13209,1
13239,1
13240,1
13242,1
13245,1
13246,1
13247,1
13248,1
13252,1
13253,1
13262,1
13263,1
13264,1
13268,1
13277,1
13285,1
13303,1
13310,1
13321,1
13322,1
13331,1
13336,1
13339,1
13340,1
13341,1
13342,1
13343,1
13344,1
13345,1
13347,1
13349,1
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13356,1
13357,1
13358,1
13360,1
13361,1
13362,1
13363,1
13364,1
13366,1
13371,1
13372,1
13375,1
13379,1
13381,1
13383,1
13395,1
13418,1
13419,1
13440,1
13442,1
13444,1
13445,1
13446,1
13470,1
13484,1
13489,1
13491,1
13511,1
13520,1
13522,1
13523,1
13525,1
13526,1
13530,1
13531,1
13541,1
13545,1
13546,1
13589,1
13594,1
13595,1
13598,1
13599,1
13600,1
13604,1
13605,1
13606,1
13607,1
13609,1
13610,1
13611,1
13612,1
13613,1
13614,1
13616,1
13617,1
13618,1
13619,1
13620,1
13621,1
13622,1
13624,1
13625,1
13626,1
13627,1
13628,1
13629,1
13635,1
13637,1
13638,1
13639,1
13646,1
13668,1
13669,1
13674,1
13675,1
13676,1
13677,1
13678,1
13680,1
13681,1
13682,1
13685,1
13686,1
13688,1
13691,1
13692,1
13704,1
13705,1
13706,1
13707,1
13708,1
13710,1
13713,1
13714,1
13715,1
13716,1
13719,1
13720,1
13721,1
13722,1
13723,1
13725,1
13726,1
13727,1
13728,1
13730,1
13737,1
13738,1
13739,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,1
13749,1
13750,1
13751,1
13752,1
13754,1
13758,1
13760,1
13761,1
13762,1
13764,1
13765,1
13767,1
13768,1
13769,1
13773,1
13774,1
13778,1
13779,1
13780,1
13781,1
13784,1
13785,1
13786,1
13787,1
13788,1
13789,1
13794,1
13796,1
13799,1
13802,1
13803,1
13804,1
13806,1
13808,1
13809,1
13813,1
13819,1
13820,1
13823,1
13862,1
13863,1
13864,1
13909,1
13916,1
13917,1
13920,1
13921,1
13922,1
13924,1
13945,1
13946,1
13947,1
13948,1
13949,1
13950,1
13954,1
13956,1
13958,1
13959,1
13960,1
13961,1
13962,1
13964,1
13965,1
13966,1
13968,1
13971,1
13974,1
13976,1
13977,1
13978,1
13979,1
13980,1
13984,1
13985,1
13986,1
14007,1
14009,1
14010,1
14011,1
14012,1
14013,1
14016,1
14017,1
14018,1
14019,1
14030,1
14055,1
14059,1
14069,1
14073,1
14074,1
14075,1
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14084,1
14085,1
14088,1
14089,1
14090,1
14091,1
14092,1
14093,1
14094,1
14095,1
14096,1
14097,1
14098,1
14101,1
14102,1
14104,1
14107,1
14108,1
14109,1
14110,1
14114,1
14116,1
14117,1
14119,1
14121,1
14122,1
14123,1
14124,1
14128,1
14131,1
14132,1
14133,1
14135,1
14136,1
14137,1
14145,1
14149,1
14165,1
14166,1
14168,1
14170,1
14171,1
14172,1
14173,1
14174,1
14177,1
14179,1
14180,1
14181,1
14182,1
14183,1
14184,1
14185,1
14187,1
14188,1
14189,1
14193,1
14196,1
14212,1
14219,1
14238,1
14496,1
14557,1
14564,1
14586,1
14587,1
14608,1
14609,1
14610,1
14613,1
14614,1
14617,1
14622,1
14623,1
14625,1
14626,1
14628,1
14629,1
14630,1
14633,1
14635,1
14636,1
14637,1
14640,1
14643,1
14644,1
14645,1
14646,1
14648,1
14649,1
14650,1
14652,1
14655,1
14656,1
14657,1
14658,1
14659,1
14660,1
14662,1
14663,1
14664,1
14665,1
14666,1
14669,1
14670,1
14671,1
14672,1
14673,1
14674,1
14675,1
14676,1
14677,1
14679,1
14680,1
14681,1
14682,1
14684,1
14687,1
14688,1
14692,1
14694,1
14695,1
14696,1
14697,1
14699,1
14700,1
14702,1
14705,1
14707,1
14708,1
14709,1
14710,1
14715,1
14720,1
14721,1
14723,1
14725,1
14728,1
14729,1
14730,1
14731,1
14732,1
14737,1
14738,1
14739,1
14741,1
14744,1
14745,1
14747,1
14748,1
14754,1
14755,1
14756,1
14757,1
14758,1
14759,1
14762,1
14764,1
14766,1
14888,1
14889,1
14890,1
14891,1
14892,1
14913,1
14923,1
14927,1
14937,1
14948,1
14949,1
15606,1
15608,1
15609,1
15615,1
15697,1
15699,1
15700,1
15701,1
15709,1
15710,1
15725,1
15728,1
15737,1
15790,1
15796,1
15804,1
15828,1
15844,1
15880,1
15938,1
15954,1
15955,1
15956,1
15958,1
15962,1
15966,1
15970,1
15972,1
15973,1
15974,1
15975,1
15980,1
15981,1
15989,1
15990,1
15991,1
15997,1
16001,1
16008,1
16009,1
16013,1
16016,1
16065,1
16095,1
16129,1
16172,1
16187,1
16191,1
16229,1
16235,1
16252,1
16287,1
16412,1
16495,1
16499,1
16500,1
16511,1
16512,1
16515,1
16516,1
16518,1
16519,1
16520,1
16521,1
16540,1
16541,1
16542,1
16544,1
16546,1
16565,1
16576,1
16584,1
16618,1
16620,1
16622,1
16623,1
16626,1
16633,1
16644,1
16649,1
16650,1
16654,1
16659,1
16745,1
