parcel_id,TAZID_900,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote,AreaName
2983,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2984,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2985,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2986,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2987,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2988,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2989,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2990,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2991,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2992,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2993,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2994,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2995,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2996,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2997,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2998,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
2999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3000,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3021,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3023,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3025,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3026,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3030,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3031,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3052,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3053,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3097,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3098,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3293,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3294,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3295,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3343,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3344,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3345,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3346,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3926,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
3927,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4304,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4305,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4306,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4307,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4308,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4309,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4320,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4321,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4323,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4324,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4327,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4328,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4329,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4330,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4331,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4332,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4333,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4334,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4335,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4338,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4339,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4340,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4341,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4342,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4346,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4347,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4348,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4349,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4427,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4428,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4429,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4430,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4432,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4433,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4434,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4435,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4436,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4437,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4438,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4439,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4440,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4441,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4442,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4443,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4444,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4445,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4457,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4461,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4463,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4466,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4467,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4468,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4469,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4470,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4471,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4472,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4473,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4474,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4475,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4476,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4477,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4478,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4479,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4480,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4481,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4482,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4483,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4484,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4485,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4486,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4487,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4488,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4489,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4490,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4491,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4492,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4493,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4494,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4495,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4496,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4497,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4498,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4499,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4500,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4501,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4502,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4503,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4504,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4586,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4621,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4622,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4905,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4906,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4907,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4908,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4909,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4910,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4911,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4912,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4913,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4914,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4915,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4916,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4917,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4918,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4919,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4920,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4921,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4922,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4923,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4924,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
4925,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,
5057,832,25.0,7.0,2033,1,0,0,0,0,0,0,0,"Unique entertainment, commerce and regional retail",WFRC,Bountiful Downtown
5059,867,,0.5,2033,0,0,0,1,1,1,1,1,"Manufacturing, logistics, or other goods movement",WFRC,North Salt Lake / Woods Cross Industrial District
5061,825,,2.5,2033,0,0,0,1,1,1,1,1,Regional-serving shopping center or corridor,WFRC,The Commons
5062,791,,0.5,2030,0,0,1,1,1,0,0,0,"Manufacturing, logistics, or other goods movement",WFRC,Sheep Lane Employment District
5063,888,,0.5,2033,0,0,1,1,1,0,0,0,"Manufacturing, logistics, or other goods movement",WFRC,North Salt Lake Industrial District 292
5064,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 291
5065,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 291
5066,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 291
5076,867,,0.5,2033,0,0,0,0,0,1,0,0,"Manufacturing, logistics, or other goods movement",WFRC,North Salt Lake / Woods Cross Industrial District
5080,752,25.0,5.0,2033,0,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Kaysville
5084,663,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,East Antelope Center
5086,696,,0.5,2033,0,0,1,1,1,0,0,0,"Manufacturing, logistics, or other goods movement",WFRC,East Gate Business District
5087,872,,2.5,2033,0,0,0,1,1,1,1,1,Regional-serving shopping center or corridor,WFRC,Woods Cross Retail District 391
5088,845,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Bountiful City Center 212
5089,864,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Woods Cross Station
5090,865,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Wood's Cross City Center 341
5091,830,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Bountiful 200 West
5092,831,15.0,2.5,2033,0,0,0,1,1,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Bountiful 200 West
5093,806,25.0,5.0,2033,0,0,1,1,1,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Legacy Crossing
5095,826,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Bountiful Neighborhood Center 443
5096,752,25.0,5.0,2033,0,1,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Kaysville
5097,752,25.0,5.0,2033,0,1,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Kaysville
5102,704,46.5,7.0,2033,1,0,0,0,0,0,0,0,"Unique entertainment, commerce and regional retail",WFRC,Layton Midtown
5104,701,,2.5,2033,0,0,0,1,1,1,1,1,Regional-serving shopping center or corridor,WFRC,Layton Midtown
5110,646,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Gateway (North)
5111,747,25.0,5.0,2033,0,1,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Kaysville
5112,826,15.0,2.5,2033,1,0,0,0,0,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Pages Lane Center
5113,855,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,2600 South Center
5114,847,15.0,2.5,2033,1,0,0,0,0,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Orchard Drive 2200 South
5116,752,25.0,5.0,2033,0,1,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Kaysville
5117,747,25.0,5.0,2033,0,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Kaysville
5118,720,20.0,7.0,2033,0,0,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Layton Downtown
5119,660,20.0,7.0,2033,0,0,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Clearfield Station
5236,660,20.0,7.0,2033,0,0,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Clearfield Station
5394,861,20.0,7.0,2027,0,0,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Legacy Gateway
5410,777,25.0,5.0,2030,0,1,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,East Park Lane
5414,775,20.0,7.0,2025,0,0,0,1,1,0,0,0,"Unique entertainment, commerce and regional retail",WFRC,Station Park
5474,601,,2.5,2035,0,0,0,1,1,1,1,1,Regional-serving shopping center or corridor,WFRC,West Point City District
5483,658,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Gateway (South)
5529,618,15.0,2.5,2027,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Clinton Town Center
5537,596,,2.5,2035,0,0,0,1,1,1,1,1,Regional-serving shopping center or corridor,WFRC,West Point City District
5540,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 291
5542,825,15.0,2.5,2033,1,0,0,0,0,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Gateway Crossing
5543,826,15.0,2.5,2033,1,0,0,0,0,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Bountiful Neighborhood Center 443
5546,830,15.0,2.5,2033,1,0,0,0,0,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Bountiful 200 West
5547,831,25.0,7.0,2033,1,0,0,0,0,0,0,0,"Unique entertainment, commerce and regional retail",WFRC,Bountiful Downtown
5548,832,25.0,7.0,2033,1,0,0,0,0,0,0,0,"Unique entertainment, commerce and regional retail",WFRC,Bountiful Downtown
5549,832,25.0,5.0,2033,0,0,0,1,1,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Bountiful
5550,837,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Bountiful City Center 212
5554,833,25.0,5.0,2033,0,0,0,1,1,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Bountiful
5555,833,25.0,5.0,2033,0,0,0,1,1,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Downtown Bountiful
5557,844,15.0,2.5,2033,1,0,0,0,0,0,0,0,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Bountiful Neighborhood Center 441
5562,775,30.0,7.0,2025,0,1,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Station Park
5565,660,20.0,7.0,2033,0,0,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Clearfield Station
5566,660,20.0,7.0,2033,0,0,0,1,1,1,1,1,"Unique entertainment, commerce and regional retail",WFRC,Clearfield Station
5572,712,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Gordon & Fairfield Town Center
5573,712,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,Gordon & Fairfield Town Center
5579,675,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Syracuse City Center
5585,679,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Syracuse City Center
5586,666,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,East Antelope Center
6295,883,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6296,884,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6297,883,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6298,884,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6299,884,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6300,883,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6301,883,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6305,856,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 358
6306,856,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 358
6307,856,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 358
6308,856,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 358
6310,891,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6311,891,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6312,891,25.0,5.0,2033,1,0,0,0,0,0,0,0,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6313,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6314,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6315,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6316,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6317,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6318,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6319,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6320,891,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6321,890,,0.5,2033,0,0,0,1,1,1,1,1,"Manufacturing, logistics, or other goods movement",WFRC,North Salt Lake / Woods Cross Industrial District
6322,890,,0.5,2033,0,0,0,1,1,1,1,1,"Manufacturing, logistics, or other goods movement",WFRC,North Salt Lake / Woods Cross Industrial District
6324,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 291
6325,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,North Salt Lake Neighborhood Center 291
6329,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6330,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6331,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6332,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6333,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6334,894,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,North Salt Lake Town Center
6335,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6336,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6337,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6338,876,15.0,2.5,2033,0,0,0,1,1,1,1,1,"Retail (pharmacy, restaurant) and/or civic (elementary school, library)",WFRC,Foxboro
6340,802,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Centerville Downtown
6341,802,25.0,5.0,2033,0,0,0,1,1,1,1,1,Grocery store/restaurant + neighborhood center uses,WFRC,Centerville Downtown
