,parcel_id,county_id
532,682,57
533,683,57
534,684,57
535,685,57
536,686,57
537,687,57
538,688,57
539,689,57
540,690,57
541,691,57
542,692,57
543,693,57
544,694,57
545,695,57
546,696,57
547,697,57
548,698,57
549,699,57
550,700,57
551,701,57
552,702,57
553,703,57
554,704,57
555,705,57
556,706,57
557,707,57
558,708,57
559,709,57
560,710,57
561,711,57
562,712,57
563,713,57
564,714,57
565,715,57
566,716,57
567,717,57
568,718,57
569,719,57
570,720,57
571,721,57
572,722,57
573,723,57
574,724,57
575,725,57
576,726,57
577,727,57
578,728,57
579,729,57
580,730,57
581,731,57
582,732,57
583,733,57
584,734,57
585,735,57
586,736,57
587,737,57
588,738,57
589,739,57
590,740,57
591,741,57
592,742,57
593,743,57
594,744,57
595,745,57
596,746,57
597,747,57
598,748,57
599,749,57
600,750,57
601,751,57
602,752,57
603,753,57
604,754,57
605,755,57
606,756,57
607,757,57
608,758,57
609,759,57
610,760,57
611,761,57
612,762,57
613,763,57
614,764,57
615,765,57
616,766,57
617,767,57
618,768,57
619,769,57
620,770,57
621,771,57
622,772,57
623,773,57
624,774,57
625,775,57
626,776,57
627,777,57
628,778,57
629,779,57
630,780,57
631,781,57
632,782,57
633,783,57
634,784,57
635,785,57
636,786,57
637,787,57
638,788,57
639,789,57
640,790,57
641,791,57
642,792,57
643,793,57
644,794,57
645,795,57
646,796,57
647,797,57
648,798,57
649,799,57
650,800,57
651,801,57
652,802,57
653,803,57
654,804,57
655,805,57
656,806,57
657,807,57
658,808,57
659,809,57
660,810,57
661,811,57
662,812,57
663,813,57
664,814,57
665,815,57
666,816,57
667,817,57
668,818,57
669,819,57
670,820,57
671,821,57
672,822,57
673,823,57
674,824,57
675,825,57
676,826,57
677,827,57
678,828,57
679,829,57
680,830,57
681,831,57
682,832,57
683,833,57
684,834,57
685,835,57
686,836,57
687,837,57
688,838,57
689,839,57
690,840,57
691,841,57
692,842,57
693,843,57
694,844,57
695,845,57
696,846,57
697,847,57
698,848,57
699,849,57
700,850,57
701,851,57
702,852,57
703,853,57
704,854,57
705,855,57
706,856,57
707,857,57
708,858,57
709,859,57
710,860,57
711,861,57
712,862,57
713,863,57
714,864,57
715,865,57
716,866,57
717,867,57
718,868,57
719,869,57
720,870,57
721,871,57
722,872,57
723,873,57
724,874,57
725,875,57
726,876,57
727,3418,57
728,3419,57
729,3420,57
730,3421,57
731,3422,57
732,3423,57
733,3424,57
734,3425,57
735,3426,57
736,3427,57
737,3428,57
738,3429,57
739,3430,57
740,3431,57
741,3432,57
742,3433,57
743,3434,57
744,3435,57
745,3436,57
746,3437,57
747,3438,57
748,3439,57
749,3440,57
750,3441,57
751,3442,57
752,3443,57
753,3444,57
754,3445,57
755,3446,57
756,3447,57
757,3448,57
758,3449,57
759,3450,57
760,3451,57
761,3452,57
762,3453,57
763,3454,57
764,3455,57
765,3456,57
766,3457,57
767,3458,57
768,3459,57
769,3460,57
770,3461,57
771,3462,57
772,3463,57
773,3464,57
774,3465,57
775,3466,57
776,3467,57
777,3468,57
778,3469,57
779,3470,57
780,3471,57
781,3472,57
782,3473,57
783,3474,57
784,3475,57
785,3476,57
786,3477,57
787,3478,57
788,3479,57
789,3480,57
790,3481,57
791,3482,57
792,3483,57
793,3484,57
794,3485,57
795,3486,57
796,3487,57
797,3488,57
798,3489,57
799,3490,57
800,3491,57
801,3492,57
802,3493,57
803,3494,57
804,3495,57
805,3496,57
806,3497,57
807,3498,57
808,3499,57
809,3500,57
810,3501,57
811,3502,57
812,3503,57
813,3504,57
814,3505,57
815,3506,57
816,3507,57
817,3508,57
818,3509,57
819,3510,57
820,3511,57
821,3512,57
822,3513,57
823,3514,57
824,3515,57
825,3516,57
826,3517,57
827,3518,57
828,3519,57
829,3520,57
830,3521,57
831,3522,57
832,3523,57
833,3524,57
834,3525,57
835,3526,57
836,3527,57
837,3528,57
838,3529,57
839,3530,57
840,3531,57
841,3532,57
842,3533,57
843,3534,57
844,3535,57
845,3536,57
846,3537,57
847,3538,57
848,3539,57
849,3540,57
850,3541,57
851,3542,57
852,3543,57
853,3545,57
854,3546,57
855,3547,57
856,3548,57
857,3549,57
858,3550,57
859,3551,57
860,3552,57
861,3553,57
862,3554,57
863,3555,57
864,3556,57
865,3557,57
866,3558,57
867,3559,57
868,3560,57
869,3561,57
870,3562,57
871,3563,57
872,3564,57
873,3565,57
874,3566,57
875,3567,57
876,3568,57
877,3569,57
878,3570,57
879,3571,57
880,3572,57
881,3573,57
882,3574,57
883,3575,57
884,3576,57
885,3577,57
886,3578,57
887,3579,57
888,3580,57
889,3581,57
890,3582,57
891,3583,57
892,3584,57
893,3585,57
894,3586,57
895,3587,57
896,3588,57
897,3589,57
898,3590,57
899,3591,57
900,3592,57
901,3593,57
902,3594,57
903,3595,57
904,3596,57
905,3597,57
906,3598,57
907,3599,57
908,3600,57
909,3601,57
910,3602,57
911,3603,57
912,3604,57
913,3605,57
914,3606,57
915,3607,57
916,3608,57
917,3609,57
918,3610,57
919,3611,57
920,3612,57
921,3613,57
922,3614,57
923,3615,57
924,3616,57
925,3617,57
926,3618,57
927,3619,57
928,3620,57
929,3621,57
930,3622,57
931,3623,57
932,3624,57
933,3625,57
934,3626,57
935,3627,57
936,3628,57
937,3629,57
938,3630,57
939,3631,57
940,3632,57
941,3633,57
942,3634,57
943,3635,57
944,4286,57
945,4287,57
946,4288,57
947,4289,57
948,4290,57
949,4291,57
950,4292,57
951,14489,57
952,15950,57
953,15951,57
954,15952,57
955,15964,57
956,15965,57
957,15966,57
958,15967,57
959,15976,57
960,16109,57
961,16616,57
962,16624,57
963,16625,57
964,16666,57
965,16667,57
966,16877,57
967,16878,57
968,16879,57
969,16928,57
970,16929,57
971,16930,57
972,17101,57
973,17102,57
974,17103,57
975,17104,57
976,17105,57
977,17106,57
978,17107,57
979,17108,57
980,17109,57
981,17110,57
982,17111,57
983,17112,57
984,17113,57
985,17114,57
986,17115,57
987,17116,57
988,17117,57
989,17118,57
990,17148,57
991,17149,57
992,17150,57
993,17151,57
994,17152,57
995,17153,57
996,17154,57
997,17155,57
998,17156,57
999,17157,57
1000,17158,57
1001,17159,57
1002,17160,57
1003,17161,57
1004,17166,57
1005,17202,57
1006,17203,57
1007,17204,57
1008,17205,57
1009,17206,57
1010,17207,57
1011,17447,57
1012,17448,57
1013,17449,57
1014,17451,57
1015,17452,57
1016,17459,57
1017,17493,57
1018,17494,57
1019,17495,57
1020,17496,57
1021,17533,57
1022,17534,57
1023,17538,57
1024,17551,57
1025,17555,57
1026,17632,57
1027,17633,57
1028,17634,57
1029,17655,57
1030,17661,57
1031,17695,57
1032,17701,57
1033,17710,57
1034,17711,57
1035,17714,57
1036,17720,57
1037,19238,57
1038,19726,57
1039,19768,57
1040,19776,57
1041,19787,57
1042,20222,57
1043,20226,57
1044,20229,57
1045,20458,57
1046,21443,57
1047,21948,57
1048,21949,57
1049,21952,57
1050,22227,57
1051,22266,57
1052,22523,57
1053,22612,57
1054,22647,57
1055,22648,57
1056,22649,57
1057,22650,57
1058,22651,57
1059,22652,57
1060,22654,57
1061,22673,57
1062,22674,57
1063,22675,57
1064,22676,57
1065,22677,57
1066,22678,57
1067,22679,57
1068,22680,57
1069,22681,57
1070,22682,57
1071,22683,57
1072,22684,57
1073,22685,57
1074,22686,57
1075,22687,57
1076,22688,57
1077,22689,57
1078,22690,57
1079,22691,57
1080,22726,57
1081,22727,57
1082,22730,57
1083,22735,57
1084,22736,57
1085,22737,57
1086,22738,57
1087,22739,57
1088,23923,57
1089,23982,57
1090,23984,57
1091,23985,57
1092,23986,57
1093,23988,57
1094,23990,57
1095,23991,57
1096,23992,57
1097,23993,57
1098,23994,57
1099,24008,57
1100,24016,57
1101,24056,57
1102,24086,57
1103,24176,57
1104,24199,57
1105,24200,57
1106,24225,57
1107,24236,57
1108,24238,57
1109,24240,57
1110,24241,57
1111,24246,57
1112,24247,57
1113,24248,57
1114,24249,57
1115,24254,57
1116,24259,57
1117,24260,57
1118,24478,57
1119,24713,57
1120,24715,57
1121,61419,57
1122,61420,57
1123,61431,57
1124,61432,57
1125,61433,57
1126,61434,57
1127,61435,57
1128,61436,57
1129,61437,57
1130,61438,57
1131,61439,57
1132,61440,57
1133,61441,57
1134,61442,57
1135,61443,57
1136,61444,57
1137,61445,57
1138,62033,57
1139,62034,57
1140,62035,57
1141,62036,57
1142,62037,57
1143,62038,57
1144,62039,57
1145,62040,57
1146,62041,57
1147,62042,57
1148,62043,57
1149,62044,57
1150,62045,57
1151,62046,57
1152,62047,57
1153,62048,57
1154,62049,57
1155,62050,57
1156,62051,57
1157,62052,57
1158,62053,57
1159,62054,57
1160,62055,57
1161,62056,57
1162,62057,57
1163,62058,57
1164,62116,57
1165,62117,57
1166,62118,57
1167,62119,57
1168,62120,57
1169,62121,57
1170,62122,57
1171,62123,57
1172,62124,57
1173,62125,57
1174,62126,57
1175,62127,57
1176,62128,57
1177,62129,57
1178,62130,57
1179,62131,57
1180,62132,57
1181,62133,57
1182,62134,57
1183,62135,57
1184,62136,57
1185,62137,57
1186,62138,57
1187,62139,57
1188,62140,57
1189,62141,57
1190,62142,57
1191,62143,57
1192,62144,57
1193,62148,57
1194,62149,57
1195,62150,57
1196,62355,57
1197,62356,57
1198,62358,57
1199,62364,57
1200,62510,57
1201,62511,57
1202,62512,57
1203,62513,57
1204,62514,57
1205,62518,57
1206,62519,57
1207,62520,57
1208,62592,57
1209,62593,57
1210,62594,57
1211,62595,57
1212,62596,57
1213,62597,57
1214,62598,57
1215,62599,57
1216,62600,57
1217,62601,57
1218,62602,57
1219,62603,57
1220,62604,57
1221,62605,57
1222,62606,57
1223,62607,57
1224,62608,57
1225,62609,57
1226,62610,57
1227,62611,57
1228,62612,57
1229,62613,57
1230,62614,57
1231,62615,57
1232,62616,57
1233,62617,57
1234,62618,57
1235,62619,57
1236,62620,57
1237,62621,57
1238,62622,57
1239,62623,57
1240,62624,57
1241,62625,57
1242,62626,57
1243,62627,57
1244,62628,57
1245,62629,57
1246,62630,57
1247,62631,57
1248,62632,57
1249,62633,57
1250,62634,57
1251,62635,57
1252,62636,57
1253,62637,57
1254,62638,57
1255,62639,57
1256,62640,57
1257,62641,57
1258,62642,57
1259,62643,57
1260,62644,57
1261,62645,57
1262,62646,57
1263,62647,57
1264,62648,57
1265,62649,57
1266,62650,57
1267,62651,57
1268,62652,57
1269,62653,57
1270,62654,57
1271,62655,57
1272,62656,57
1273,62657,57
1274,62658,57
1275,62659,57
1276,62660,57
1277,62661,57
1278,62662,57
1279,62663,57
1280,62664,57
1281,62665,57
1282,62666,57
1283,62667,57
1284,62668,57
1285,62669,57
1286,62670,57
1287,62671,57
1288,62672,57
1289,62673,57
1290,62674,57
1291,62675,57
1292,62676,57
1293,62677,57
1294,62678,57
1295,62679,57
1296,62680,57
1297,62681,57
1298,62682,57
1299,62683,57
1300,62684,57
1301,62685,57
1302,62686,57
1303,62687,57
1304,62688,57
1305,62689,57
1306,62690,57
1307,62691,57
1308,62692,57
1309,62693,57
1310,62694,57
1311,62695,57
1312,62696,57
1313,62697,57
1314,62698,57
1315,62699,57
1316,62700,57
1317,62701,57
1318,62702,57
1319,62703,57
1320,62704,57
1321,62705,57
1322,62706,57
1323,62707,57
1324,62708,57
1325,62709,57
1326,62710,57
1327,62711,57
1328,62712,57
1329,62713,57
1330,62714,57
1331,62715,57
1332,62716,57
1333,62717,57
1334,62718,57
1335,62719,57
1336,62720,57
1337,62721,57
1338,62722,57
1339,62723,57
1340,62724,57
1341,62725,57
1342,62726,57
1343,62727,57
1344,62728,57
1345,62729,57
1346,62730,57
1347,62731,57
1348,62732,57
1349,62733,57
1350,62734,57
1351,62735,57
1352,62736,57
1353,62737,57
1354,62738,57
1355,62739,57
1356,62740,57
1357,62741,57
1358,62742,57
1359,62743,57
1360,62744,57
1361,62745,57
1362,62746,57
1363,62747,57
1364,62748,57
1365,62749,57
1366,62750,57
1367,62751,57
1368,62752,57
1369,62753,57
1370,62754,57
1371,62755,57
1372,62756,57
1373,62757,57
1374,62758,57
1375,62759,57
1376,62760,57
1377,62761,57
1378,62762,57
1379,62763,57
1380,62764,57
1381,62765,57
1382,62766,57
1383,62767,57
1384,62768,57
1385,62769,57
1386,62770,57
1387,62771,57
1388,62772,57
1389,62773,57
1390,62774,57
1391,62775,57
1392,62776,57
1393,62777,57
1394,62778,57
1395,62779,57
1396,62780,57
1397,62781,57
1398,62782,57
1399,62783,57
1400,62784,57
1401,62785,57
1402,62786,57
1403,62787,57
1404,62788,57
1405,62789,57
1406,62790,57
1407,62791,57
1408,62792,57
1409,62793,57
1410,62913,57
1411,62914,57
1412,62915,57
1413,62916,57
1414,62917,57
1415,62918,57
1416,62919,57
1417,62920,57
1418,62921,57
1419,62922,57
1420,62923,57
1421,62924,57
1422,62925,57
1423,62926,57
1424,62927,57
1425,62928,57
1426,62929,57
1427,62930,57
1428,62931,57
1429,62932,57
1430,62933,57
1431,62934,57
1432,62935,57
1433,63000,57
1434,63051,57
1435,63052,57
1436,63053,57
1437,63054,57
1438,63055,57
1439,63060,57
1440,63061,57
1441,63066,57
1442,63067,57
1443,63070,57
1444,63071,57
1445,63074,57
1446,63077,57
1447,63078,57
1448,63081,57
1449,63082,57
1450,63083,57
1451,63084,57
1452,63085,57
1453,63086,57
1454,63087,57
1455,63089,57
1456,63090,57
1457,63091,57
1458,63092,57
1459,63094,57
1460,64122,57
1461,64124,57
1462,64131,57
1463,64146,57
1464,64732,57
1465,64733,57
1466,64734,57
1467,64735,57
1468,64736,57
1469,64737,57
1470,64738,57
1471,64739,57
1472,64740,57
1473,64741,57
1474,64742,57
1475,64743,57
1476,64744,57
1477,64745,57
1478,64746,57
1479,64747,57
1480,64748,57
1481,64749,57
1482,64750,57
1483,64752,57
1484,64753,57
1485,64754,57
1486,64755,57
1487,64756,57
1488,64757,57
1489,64758,57
1490,64759,57
1491,64760,57
1492,64761,57
1493,64762,57
1494,64763,57
1495,64764,57
1496,64765,57
1497,64766,57
1498,64767,57
1499,64768,57
1500,64769,57
1501,64770,57
1502,64771,57
1503,64772,57
1504,64773,57
1505,64774,57
1506,64775,57
1507,64776,57
1508,64777,57
1509,64778,57
1510,64779,57
1511,64780,57
1512,64781,57
1513,64782,57
1514,64783,57
1515,64784,57
1516,64785,57
1517,64786,57
1518,64787,57
1519,64788,57
1520,64789,57
1521,64790,57
1522,64791,57
1523,64792,57
1524,64793,57
1525,64794,57
1526,64795,57
1527,64796,57
1528,64797,57
1529,64798,57
1530,64799,57
1531,64800,57
1532,64801,57
1533,64802,57
1534,64803,57
1535,64804,57
1536,64805,57
1537,64806,57
1538,64807,57
1539,64808,57
1540,64809,57
1541,64810,57
1542,64811,57
1543,64812,57
1544,64813,57
1545,64814,57
1546,64815,57
1547,64816,57
1548,64817,57
1549,64818,57
1550,64823,57
1551,64824,57
1552,64825,57
1553,64833,57
1554,67756,57
1555,67757,57
1556,67758,57
1557,67759,57
1558,67880,57
1559,67881,57
1560,67882,57
1561,69131,57
1562,78861,57
1563,139445,57
1564,141962,57
1565,214534,57
1566,253896,57
1567,286705,57
1568,292255,57
1569,294182,57
1570,300477,57
1571,304597,57
1572,304946,57
1573,318197,57
1574,326466,57
1575,357741,57
1576,357742,57
1577,371806,57
1578,374665,57
1579,406782,57
1580,413381,57
1581,415709,57
1582,427417,57
1583,430236,57
1584,433558,57
1585,433886,57
1586,440150,57
1587,460780,57
1588,460781,57
1589,470930,57
1590,470931,57
1591,470932,57
1592,470933,57
1593,470934,57
1594,470935,57
1595,470936,57
1596,470937,57
1597,470938,57
1598,470939,57
1599,470940,57
1600,470941,57
1601,470942,57
1602,470943,57
1603,470944,57
1604,470945,57
1605,470946,57
1606,470947,57
1607,470948,57
1608,470949,57
1609,470950,57
1610,470951,57
1611,470952,57
1612,470953,57
1613,470954,57
1614,470955,57
1615,470956,57
1616,470957,57
1617,470958,57
1618,470959,57
1619,470960,57
1620,470961,57
1621,470962,57
1622,470963,57
1623,470964,57
1624,472267,57
1625,472268,57
1626,472271,57
1627,488314,57
1628,488343,57
1629,488346,57
1630,488358,57
1631,488361,57
1632,492570,57
1633,492620,57
1634,492770,49
1635,492771,49
1636,492772,49
1637,492773,49
1638,492774,49
1639,492775,49
1640,492776,49
1641,492777,49
1642,492778,49
1643,492779,49
1644,492780,49
1645,492781,49
1646,492782,49
1647,492783,49
1648,492784,49
1649,492785,49
1650,492786,49
1651,492787,49
1652,492794,49
1653,492795,49
1654,492796,49
1655,492797,49
1656,492798,49
1657,492799,49
1658,492800,49
1659,492801,49
1660,492802,49
1661,492803,49
1662,492804,49
1663,492805,49
1664,492806,49
1665,492807,49
1666,492808,49
1667,492809,49
1668,492815,49
1669,492816,49
1670,492817,49
1671,492818,49
1672,492819,49
1673,492820,49
1674,492821,49
1675,492822,49
1676,492826,49
1677,492827,49
1678,492831,49
1679,492832,49
1680,492833,49
1681,492834,49
1682,492835,49
1683,492836,49
1684,492837,49
1685,492838,49
1686,492839,49
1687,492840,49
1688,492841,49
1689,492842,49
1690,492843,49
1691,492844,49
1692,492845,49
1693,492846,49
1694,492847,49
1695,492848,49
1696,492849,49
1697,492850,49
1698,492851,49
1699,492852,49
1700,492853,49
1701,492854,49
1702,492855,49
1703,492856,49
1704,492857,49
1705,492858,49
1706,492859,49
1707,492860,49
1708,492861,49
1709,492862,49
1710,492863,49
1711,492864,49
1712,492865,49
1713,492866,49
1714,492867,49
1715,492868,49
1716,492869,49
1717,492870,49
1718,492871,49
1719,492872,49
1720,492873,49
1721,492874,49
1722,492875,49
1723,492876,49
1724,492877,49
1725,492878,49
1726,492879,49
1727,492880,49
1728,492881,49
1729,492882,49
1730,492883,49
1731,492884,49
1732,492885,49
1733,492886,49
1734,492887,49
1735,492888,49
1736,492889,49
1737,492890,49
1738,492891,49
1739,492892,49
1740,492893,49
1741,492894,49
1742,492895,49
1743,492896,49
1744,492897,49
1745,492898,49
1746,492899,49
1747,492902,49
1748,492903,49
1749,492904,49
1750,492905,49
1751,492906,49
1752,492907,49
1753,492908,49
1754,492909,49
1755,492910,49
1756,492911,49
1757,492912,49
1758,492913,49
1759,492914,49
1760,492915,49
1761,492916,49
1762,492921,49
1763,492922,49
1764,492937,49
1765,492938,49
1766,492939,49
1767,492967,49
1768,492968,49
1769,492969,49
1770,492970,49
1771,492971,49
1772,492972,49
1773,492973,49
1774,492974,49
1775,492981,49
1776,492982,49
1777,492983,49
1778,492987,49
1779,492988,49
1780,492989,49
1781,492990,49
1782,492991,49
1783,492992,49
1784,492993,49
1785,493000,49
1786,493001,49
1787,493002,49
1788,493003,49
1789,493004,49
1790,493005,49
1791,493006,49
1792,493007,49
1793,493011,49
1794,493012,49
1795,493013,49
1796,493019,49
1797,493020,49
1798,493021,49
1799,493024,49
1800,493025,49
1801,493029,49
1802,493030,49
1803,493031,49
1804,493032,49
1805,493033,49
1806,493034,49
1807,493035,49
1808,493036,49
1809,493037,49
1810,493038,49
1811,493055,49
1812,493056,49
1813,493057,49
1814,493058,49
1815,493059,49
1816,493060,49
1817,493061,49
1818,493062,49
1819,493063,49
1820,493064,49
1821,493065,49
1822,493066,49
1823,493069,49
1824,493070,49
1825,493071,49
1826,493072,49
1827,493073,49
1828,493074,49
1829,493075,49
1830,493076,49
1831,493077,49
1832,493078,49
1833,493079,49
1834,493080,49
1835,493081,49
1836,493082,49
1837,493083,49
1838,493084,49
1839,493085,49
1840,493086,49
1841,493087,49
1842,493088,49
1843,493089,49
1844,493090,49
1845,493091,49
1846,493092,49
1847,493093,49
1848,493094,49
1849,493095,49
1850,493096,49
1851,493097,49
1852,493098,49
1853,493099,49
1854,493100,49
1855,493121,49
1856,493122,49
1857,493123,49
1858,493124,49
1859,493125,49
1860,493126,49
1861,493127,49
1862,493128,49
1863,493129,49
1864,493130,49
1865,493131,49
1866,493132,49
1867,493133,49
1868,493134,49
1869,493135,49
1870,493136,49
1871,493137,49
1872,493138,49
1873,493139,49
1874,493140,49
1875,493141,49
1876,493142,49
1877,493143,49
1878,493144,49
1879,493145,49
1880,493146,49
1881,493147,49
1882,493148,49
1883,493149,49
1884,493150,49
1885,493151,49
1886,493152,49
1887,493153,49
1888,493154,49
1889,493155,49
1890,493156,49
1891,493157,49
1892,493158,49
1893,493159,49
1894,493160,49
1895,493161,49
1896,493162,49
1897,493163,49
1898,493164,49
1899,493165,49
1900,493166,49
1901,493167,49
1902,493168,49
1903,493169,49
1904,493170,49
1905,493171,49
1906,493172,49
1907,493173,49
1908,493174,49
1909,493175,49
1910,493176,49
1911,493177,49
1912,493178,49
1913,493179,49
1914,493180,49
1915,493181,49
1916,493182,49
1917,493183,49
1918,493184,49
1919,493185,49
1920,493186,49
1921,493187,49
1922,493188,49
1923,493189,49
1924,493190,49
1925,493191,49
1926,493192,49
1927,493193,49
1928,493194,49
1929,493195,49
1930,493196,49
1931,493197,49
1932,493198,49
1933,493199,49
1934,493200,49
1935,493201,49
1936,493202,49
1937,493203,49
1938,493204,49
1939,493205,49
1940,493206,49
1941,493207,49
1942,493231,49
1943,493232,49
1944,493233,49
1945,493234,49
1946,493235,49
1947,493236,49
1948,493237,49
1949,493238,49
1950,493239,49
1951,493240,49
1952,493241,49
1953,493242,49
1954,493243,49
1955,493244,49
1956,493245,49
1957,493246,49
1958,493247,49
1959,493248,49
1960,493251,49
