;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68948.0,0,0,0,3,BOX ELDER
2,30002,17.0,43.0,0.3953488372093023,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,66905.0,0,0,0,3,BOX ELDER
3,30003,27.0,71.0,0.380281690140845,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,51492.0,0,0,0,3,BOX ELDER
4,30004,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51492.0,0,0,0,3,BOX ELDER
5,30005,70.99999999836746,209.99999999517135,0.338095238095238,2.99999999993102,0.0,0.0,2.99999999993102,14.899999999657398,0.0,0.0,0.0,0.0,0.0,0.0,2.99999999993102,0.0,0.0,0.0,9.999999999770065,3.999999999908026,68948.0,0,0,0,3,BOX ELDER
6,30006,4.0,10.0,0.4,10.0,0.0,10.0,0.0,5.400000000000001,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51492.0,0,0,0,3,BOX ELDER
7,30007,43.99999996545621,115.99999990893,0.3793103448275862,41.99999996702638,1.999999998429828,32.999999974092155,6.999999994504397,143.29999988749717,1.999999998429828,0.0,0.0,32.999999974092155,0.0,0.0,0.0,6.999999994504397,209.99999983513192,0.0,7.999999993719311,2.999999997644742,51492.0,0,0,0,3,BOX ELDER
8,30008,55.0,164.0,0.3353658536585366,59.0,19.0,0.0,40.0,48.5,19.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,71055.0,0,0,0,3,BOX ELDER
9,30009,17.0,44.0,0.3863636363636363,109.0,0.0,109.0,0.0,73.4,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,0,0,0,3,BOX ELDER
10,30010,24.0,64.0,0.375,114.0,0.0,114.0,0.0,54.20000000000001,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,51492.0,0,0,0,3,BOX ELDER
11,30011,9.0,25.0,0.36,0.0,0.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0,0,0,3,BOX ELDER
12,30012,19.0,55.0,0.3454545454545454,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,71342.0,0,0,0,3,BOX ELDER
13,30013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0,0,0,3,BOX ELDER
14,30014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0,0,0,3,BOX ELDER
15,30015,1.0,3.0,0.3333333333333333,304.0,0.0,295.0,9.0,315.2,0.0,0.0,116.0,179.0,0.0,0.0,0.0,9.0,48.0,0.0,6.0,0.0,66905.0,0,0,0,3,BOX ELDER
16,30016,1.0,3.0,0.3333333333333333,115.0,0.0,92.0,23.0,92.3,0.0,0.0,2.0,90.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,68948.0,0,0,0,3,BOX ELDER
17,30017,4.0,11.0,0.3636363636363636,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71342.0,0,0,0,3,BOX ELDER
18,30018,0.0,0.0,0.0,759.0,0.0,759.0,0.0,769.7000000000002,0.0,0.0,495.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,71342.0,0,0,0,3,BOX ELDER
19,30019,270.0,800.0,0.3375,29.0,17.0,12.0,0.0,66.4,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,68948.0,0,0,0,3,BOX ELDER
20,30020,183.0,412.0,0.4441747572815534,40.0,13.0,2.0,25.0,146.9,13.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,11.0,79483.0,0,0,0,3,BOX ELDER
21,30021,0.0,0.0,0.0,455.0,0.0,455.0,0.0,467.8999999999999,0.0,0.0,407.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,68948.0,0,0,0,3,BOX ELDER
22,30022,3.0,7.0,0.4285714285714285,10.0,0.0,10.0,0.0,100.8,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68948.0,0,0,0,3,BOX ELDER
23,30023,4.0,11.0,0.3636363636363636,54.0,0.0,54.0,0.0,166.5,0.0,0.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68948.0,0,0,0,3,BOX ELDER
24,30024,160.0,472.0,0.3389830508474576,1.0,0.0,0.0,1.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,7.0,68948.0,0,0,0,3,BOX ELDER
25,30025,363.0,1075.0,0.3376744186046511,145.0,6.0,2.0,137.0,175.69999999999996,6.0,0.0,0.0,2.0,0.0,117.0,15.0,5.0,0.0,0.0,54.0,23.0,61738.0,0,0,0,3,BOX ELDER
26,30026,245.0,615.0,0.3983739837398374,210.0,19.0,38.0,153.0,189.7,19.0,0.0,14.0,24.0,0.0,53.0,79.0,21.0,0.0,0.0,38.0,15.0,54266.0,0,0,0,3,BOX ELDER
27,30027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0,0,0,3,BOX ELDER
28,30028,1.0,3.0,0.3333333333333333,82.0,0.0,82.0,0.0,300.5,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,71342.0,0,0,0,3,BOX ELDER
29,30029,279.0,791.0,0.3527180783817952,2.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,71342.0,0,0,0,3,BOX ELDER
30,30030,349.0,720.0,0.4847222222222222,113.0,15.0,10.0,88.0,100.8,15.0,0.0,0.0,10.0,44.0,0.0,35.0,9.0,0.0,0.0,57.0,25.0,50633.0,0,0,0,3,BOX ELDER
31,30031,264.0,571.0,0.4623467600700525,227.0,70.0,77.0,80.0,194.7,6.0,64.0,77.0,0.0,41.0,0.0,0.0,39.0,0.0,0.0,39.0,15.0,48874.0,0,0,0,3,BOX ELDER
32,30032,135.0,339.0,0.3982300884955752,2.0,0.0,2.0,0.0,15.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,54597.0,0,0,0,3,BOX ELDER
33,30033,196.0,423.0,0.4633569739952718,17.0,0.0,17.0,0.0,23.7,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,47880.0,0,0,0,3,BOX ELDER
34,30034,241.0,606.0,0.3976897689768977,23.0,2.0,15.0,6.0,26.2,2.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,72580.0,0,0,0,3,BOX ELDER
35,30035,337.0,782.0,0.4309462915601023,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,69784.0,0,0,0,3,BOX ELDER
36,30036,94.0,212.0,0.4433962264150943,0.0,0.0,0.0,0.0,14.199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,79483.0,0,0,0,3,BOX ELDER
37,30037,0.0,0.0,0.0,5.0,0.0,0.0,5.0,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,71342.0,0,0,0,3,BOX ELDER
38,30038,0.0,0.0,0.0,1538.0,0.0,1510.0,28.0,1223.2,0.0,0.0,1510.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,34.0,0.0,71342.0,0,0,0,3,BOX ELDER
